config_id,dico_layers,before,acc,mc_mean_probs,variance_predicted,variance_max,predictive_entropy_predicted,predictive_entropy_max,penalties
139,"{'conv2': 0.7, 'conv3': 0.7}",False,0.48979997634887695,0.09999999403953552,0.08804257959127426,0.029654907062649727,0.3691086769104004,0.5362517237663269,"{'variance_predicted': {'penalty_isotone': np.float64(0.001307084171817742), 'penalty_rearrangement': np.float64(0.0012284188696751789)}, 'variance_max': {'penalty_isotone': np.float64(0.0006251513039240639), 'penalty_rearrangement': np.float64(0.0009430914923619157)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0016330268241807164), 'penalty_rearrangement': np.float64(0.002284304037688613)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.049867480571522155), 'penalty_rearrangement': np.float64(0.12461267150099117)}}"
140,"{'conv2': 0.8, 'conv3': 0.8}",True,0.17339999973773956,0.09999999403953552,0.09615778923034668,0.03655606135725975,0.3946593999862671,0.5742524266242981,"{'variance_predicted': {'penalty_isotone': np.float64(0.002249111323559943), 'penalty_rearrangement': np.float64(0.06453986177190961)}, 'variance_max': {'penalty_isotone': np.float64(0.01134823254202286), 'penalty_rearrangement': np.float64(0.033156030624454116)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0016767704136104494), 'penalty_rearrangement': np.float64(0.03322172126031512)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.019343570550260276), 'penalty_rearrangement': np.float64(0.05413412941223136)}}"
141,"{'conv2': 0.8, 'conv3': 0.8}",False,0.3528999984264374,0.09999999403953552,0.0873018279671669,0.0245182067155838,0.35100772976875305,0.49834704399108887,"{'variance_predicted': {'penalty_isotone': np.float64(0.0011204747942950603), 'penalty_rearrangement': np.float64(0.0012959325618742581)}, 'variance_max': {'penalty_isotone': np.float64(0.002659163380393285), 'penalty_rearrangement': np.float64(0.005445469062372146)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0015677850214486026), 'penalty_rearrangement': np.float64(0.0024192441647225425)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.037569456431453034), 'penalty_rearrangement': np.float64(0.14655095055424502)}}"
142,"{'conv2': 0.9, 'conv3': 0.9}",True,0.13429999351501465,0.09999999403953552,0.08426401019096375,0.06568700820207596,0.3917573094367981,0.5625452399253845,"{'variance_predicted': {'penalty_isotone': np.float64(0.0007908988477380273), 'penalty_rearrangement': np.float64(0.0011742435988626515)}, 'variance_max': {'penalty_isotone': np.float64(0.004970812211431912), 'penalty_rearrangement': np.float64(0.05493674300187724)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0010020549529182407), 'penalty_rearrangement': np.float64(0.002243358181688369)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.00879261757797445), 'penalty_rearrangement': np.float64(0.039318216098195344)}}"
143,"{'conv2': 0.9, 'conv3': 0.9}",False,0.20799998939037323,0.09999999403953552,0.08597308397293091,0.03503071889281273,0.3436444103717804,0.47002509236335754,"{'variance_predicted': {'penalty_isotone': np.float64(0.001294693412567684), 'penalty_rearrangement': np.float64(0.002469449991194286)}, 'variance_max': {'penalty_isotone': np.float64(0.0027736611118730804), 'penalty_rearrangement': np.float64(0.032092577548636016)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.001467574107191326), 'penalty_rearrangement': np.float64(0.002856855553186455)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.016473104977546223), 'penalty_rearrangement': np.float64(0.06065290330732199)}}"
144,"{'conv2': 0.1, 'fc1': 0.1}",True,0.7274999618530273,0.09999999403953552,0.06038683280348778,0.027002587914466858,0.4979074001312256,0.5543712973594666,"{'variance_predicted': {'penalty_isotone': np.float64(0.0003360595383300416), 'penalty_rearrangement': np.float64(0.0004734435824881236)}, 'variance_max': {'penalty_isotone': np.float64(0.00015355972937079325), 'penalty_rearrangement': np.float64(0.0002756966814319536)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0001671941362385122), 'penalty_rearrangement': np.float64(0.00044962822219364894)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(3.0289162505633937e-05), 'penalty_rearrangement': np.float64(7.434686928799579e-05)}}"
145,"{'conv2': 0.1, 'fc1': 0.1}",False,0.727400004863739,0.09999999403953552,0.045737314969301224,0.02311871387064457,0.4707914888858795,0.5097881555557251,"{'variance_predicted': {'penalty_isotone': np.float64(3.2772737493965053e-06), 'penalty_rearrangement': np.float64(3.400438775258743e-06)}, 'variance_max': {'penalty_isotone': np.float64(5.829083728728509e-05), 'penalty_rearrangement': np.float64(0.00011339068911310664)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(3.834969541557454e-05), 'penalty_rearrangement': np.float64(3.834969541557453e-05)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(5.078144747283744e-05), 'penalty_rearrangement': np.float64(9.539028546101447e-05)}}"
146,"{'conv2': 0.2, 'fc1': 0.2}",True,0.7175999879837036,0.09999998658895493,0.08409231156110764,0.03533230349421501,0.5128471255302429,0.6176051497459412,"{'variance_predicted': {'penalty_isotone': np.float64(0.00600220622956895), 'penalty_rearrangement': np.float64(0.005927964443727967)}, 'variance_max': {'penalty_isotone': np.float64(0.00041068952588131625), 'penalty_rearrangement': np.float64(0.0006276321493278831)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0007128403967685542), 'penalty_rearrangement': np.float64(0.0010566134792389585)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.00031164630295523924), 'penalty_rearrangement': np.float64(0.0007150843180310109)}}"
147,"{'conv2': 0.2, 'fc1': 0.2}",False,0.7260000109672546,0.09999999403953552,0.07473885267972946,0.03243737295269966,0.5037444829940796,0.584570586681366,"{'variance_predicted': {'penalty_isotone': np.float64(0.0004552563938799628), 'penalty_rearrangement': np.float64(0.0006010004674436507)}, 'variance_max': {'penalty_isotone': np.float64(2.5901592555644168e-05), 'penalty_rearrangement': np.float64(2.6331845564021202e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.000835820183621409), 'penalty_rearrangement': np.float64(0.0017220040861541863)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(4.790943718494792e-05), 'penalty_rearrangement': np.float64(0.0001006656321845172)}}"
148,"{'conv2': 0.3, 'fc1': 0.3}",True,0.6944999694824219,0.09999999403953552,0.09190964698791504,0.0386192724108696,0.49440908432006836,0.634863555431366,"{'variance_predicted': {'penalty_isotone': np.float64(0.009579249511898402), 'penalty_rearrangement': np.float64(0.011287802218249167)}, 'variance_max': {'penalty_isotone': np.float64(0.0005160239785257277), 'penalty_rearrangement': np.float64(0.0007433656984608294)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007338945541502779), 'penalty_rearrangement': np.float64(0.00910697289739691)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.03348687439424494), 'penalty_rearrangement': np.float64(0.04675148382690607)}}"
149,"{'conv2': 0.3, 'fc1': 0.3}",False,0.7164999842643738,0.09999999403953552,0.09263475984334946,0.0369449146091938,0.5070138573646545,0.6256194114685059,"{'variance_predicted': {'penalty_isotone': np.float64(0.008554777657795425), 'penalty_rearrangement': np.float64(0.01348122055278853)}, 'variance_max': {'penalty_isotone': np.float64(6.382251696479823e-05), 'penalty_rearrangement': np.float64(6.476200368936462e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0028945371576586457), 'penalty_rearrangement': np.float64(0.008275249984110502)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.003296172284967351), 'penalty_rearrangement': np.float64(0.004685335949119642)}}"
150,"{'conv2': 0.4, 'fc1': 0.4}",True,0.6474999785423279,0.09999999403953552,0.09283953160047531,0.03951505199074745,0.46390554308891296,0.6241112351417542,"{'variance_predicted': {'penalty_isotone': np.float64(0.008082774716013862), 'penalty_rearrangement': np.float64(0.008984140399289233)}, 'variance_max': {'penalty_isotone': np.float64(0.00013416879767799264), 'penalty_rearrangement': np.float64(0.0001983401387144498)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.008002519384836683), 'penalty_rearrangement': np.float64(0.009207440847056934)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07651381702541589), 'penalty_rearrangement': np.float64(0.12593491014651825)}}"
151,"{'conv2': 0.4, 'fc1': 0.4}",False,0.699400007724762,0.09999999403953552,0.10001998394727707,0.03825891390442848,0.4856061339378357,0.6352640390396118,"{'variance_predicted': {'penalty_isotone': np.float64(0.008538295798347762), 'penalty_rearrangement': np.float64(0.010209662917878268)}, 'variance_max': {'penalty_isotone': np.float64(1.042277407216197e-05), 'penalty_rearrangement': np.float64(8.656467062348653e-06)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0078665893791152), 'penalty_rearrangement': np.float64(0.008475294641376691)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.053131329898809136), 'penalty_rearrangement': np.float64(0.07784312015020067)}}"
152,"{'conv2': 0.5, 'fc1': 0.5}",True,0.5885999798774719,0.09999999403953552,0.09018660336732864,0.03895512968301773,0.43001335859298706,0.598914623260498,"{'variance_predicted': {'penalty_isotone': np.float64(0.0058256279355043735), 'penalty_rearrangement': np.float64(0.007582689997918838)}, 'variance_max': {'penalty_isotone': np.float64(0.00022637449965521117), 'penalty_rearrangement': np.float64(0.0004001055515512016)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.005325705187230663), 'penalty_rearrangement': np.float64(0.0060342131494842115)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0747096721309373), 'penalty_rearrangement': np.float64(0.16649366944639632)}}"
153,"{'conv2': 0.5, 'fc1': 0.5}",False,0.6696000099182129,0.09999999403953552,0.09751705825328827,0.03756832331418991,0.444015234708786,0.6197883486747742,"{'variance_predicted': {'penalty_isotone': np.float64(0.006739147619591278), 'penalty_rearrangement': np.float64(0.006858826736269672)}, 'variance_max': {'penalty_isotone': np.float64(4.6110694341981674e-05), 'penalty_rearrangement': np.float64(5.944536114199539e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0066492346740588334), 'penalty_rearrangement': np.float64(0.0073512110754929225)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08763008591687782), 'penalty_rearrangement': np.float64(0.2012792696241134)}}"
154,"{'conv2': 0.6, 'fc1': 0.6}",True,0.5002999901771545,0.09999999403953552,0.08745007961988449,0.03700700029730797,0.400240033864975,0.5663102865219116,"{'variance_predicted': {'penalty_isotone': np.float64(0.0031989762743247297), 'penalty_rearrangement': np.float64(0.0028609749468575876)}, 'variance_max': {'penalty_isotone': np.float64(0.0002398671330389153), 'penalty_rearrangement': np.float64(0.00028894081488839055)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0029689444714387525), 'penalty_rearrangement': np.float64(0.003114212096241037)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.05600412485039219), 'penalty_rearrangement': np.float64(0.13762861304047613)}}"
155,"{'conv2': 0.6, 'fc1': 0.6}",False,0.5981999635696411,0.09999999403953552,0.09240095317363739,0.03521464020013809,0.40445244312286377,0.5839487910270691,"{'variance_predicted': {'penalty_isotone': np.float64(0.003262984888250351), 'penalty_rearrangement': np.float64(0.00354145097608457)}, 'variance_max': {'penalty_isotone': np.float64(0.0002996445471578837), 'penalty_rearrangement': np.float64(0.0003325608648924553)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0031396997677389624), 'penalty_rearrangement': np.float64(0.004370146395509093)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07303563699828763), 'penalty_rearrangement': np.float64(0.2580611468331665)}}"
156,"{'conv2': 0.7, 'fc1': 0.7}",True,0.38509997725486755,0.09999999403953552,0.08593880385160446,0.03410850092768669,0.37623435258865356,0.5352601408958435,"{'variance_predicted': {'penalty_isotone': np.float64(0.002235534036103), 'penalty_rearrangement': np.float64(0.0025166736339372283)}, 'variance_max': {'penalty_isotone': np.float64(0.0009029789794766168), 'penalty_rearrangement': np.float64(0.0011516310213669475)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0019193885933447622), 'penalty_rearrangement': np.float64(0.002009646001451574)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.03687389449441498), 'penalty_rearrangement': np.float64(0.11944842415790816)}}"
157,"{'conv2': 0.7, 'fc1': 0.7}",False,0.48399999737739563,0.09999999403953552,0.08860232681035995,0.0317465141415596,0.3748762607574463,0.5421296954154968,"{'variance_predicted': {'penalty_isotone': np.float64(0.0029138667596572345), 'penalty_rearrangement': np.float64(0.03382346464534804)}, 'variance_max': {'penalty_isotone': np.float64(0.0002449168902824883), 'penalty_rearrangement': np.float64(0.0005847170430343296)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0023831036071351075), 'penalty_rearrangement': np.float64(0.01742695156945013)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.05148263460543353), 'penalty_rearrangement': np.float64(0.18427212368133306)}}"
158,"{'conv2': 0.8, 'fc1': 0.8}",True,0.2676999866962433,0.09999999403953552,0.0852811187505722,0.031735748052597046,0.35886862874031067,0.5061728358268738,"{'variance_predicted': {'penalty_isotone': np.float64(0.001975964684511197), 'penalty_rearrangement': np.float64(0.0023286317123441982)}, 'variance_max': {'penalty_isotone': np.float64(0.005762967660794387), 'penalty_rearrangement': np.float64(0.04503235499714308)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.00211549375569261), 'penalty_rearrangement': np.float64(0.002291321261919665)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.025520522130154325), 'penalty_rearrangement': np.float64(0.05137613939440239)}}"
159,"{'conv2': 0.8, 'fc1': 0.8}",False,0.3317999839782715,0.09999999403953552,0.08485720306634903,0.028839752078056335,0.35015684366226196,0.5020281672477722,"{'variance_predicted': {'penalty_isotone': np.float64(0.0008336823907864282), 'penalty_rearrangement': np.float64(0.0011913201699680247)}, 'variance_max': {'penalty_isotone': np.float64(0.0018452436523417534), 'penalty_rearrangement': np.float64(0.003499048231048571)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0010732365495999226), 'penalty_rearrangement': np.float64(0.00259384971122953)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.018959986020711195), 'penalty_rearrangement': np.float64(0.03522499676399797)}}"
160,"{'conv2': 0.9, 'fc1': 0.9}",True,0.15600000321865082,0.09999999403953552,0.08235945552587509,0.03798237815499306,0.3483356833457947,0.4915994107723236,"{'variance_predicted': {'penalty_isotone': np.float64(0.0008129249908688252), 'penalty_rearrangement': np.float64(0.000992078609384515)}, 'variance_max': {'penalty_isotone': np.float64(0.0015704095429111527), 'penalty_rearrangement': np.float64(0.037329077731743)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0008948457167850028), 'penalty_rearrangement': np.float64(0.00124312182824235)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0202802314724529), 'penalty_rearrangement': np.float64(0.04505259140173933)}}"
161,"{'conv2': 0.9, 'fc1': 0.9}",False,0.17960000038146973,0.09999999403953552,0.07966594398021698,0.0539529025554657,0.3384767472743988,0.47053754329681396,"{'variance_predicted': {'penalty_isotone': np.float64(0.0016905034620920123), 'penalty_rearrangement': np.float64(0.020658763510324585)}, 'variance_max': {'penalty_isotone': np.float64(0.008181001025704522), 'penalty_rearrangement': np.float64(0.02816925565671259)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0014103816795063662), 'penalty_rearrangement': np.float64(0.0026153304817931205)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.012022381932802523), 'penalty_rearrangement': np.float64(0.04383836768529866)}}"
162,"{'conv3': 0.1, 'fc1': 0.1}",True,0.7293999791145325,0.09999999403953552,0.04303716495633125,0.021995579823851585,0.4667015075683594,0.5026446580886841,"{'variance_predicted': {'penalty_isotone': np.float64(1.6116240264958122e-05), 'penalty_rearrangement': np.float64(1.6116240264958122e-05)}, 'variance_max': {'penalty_isotone': np.float64(3.739763895407782e-05), 'penalty_rearrangement': np.float64(6.103837644512516e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(5.981285456541031e-05), 'penalty_rearrangement': np.float64(7.674626839483962e-05)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(7.446342655904615e-05), 'penalty_rearrangement': np.float64(0.00010411066005709834)}}"
163,"{'conv3': 0.1, 'fc1': 0.1}",False,0.727400004863739,0.09999999403953552,0.0369204580783844,0.01982344686985016,0.4540010690689087,0.4827675521373749,"{'variance_predicted': {'penalty_isotone': np.float64(6.282352769612895e-05), 'penalty_rearrangement': np.float64(0.00014628836022207613)}, 'variance_max': {'penalty_isotone': np.float64(9.518035936640699e-05), 'penalty_rearrangement': np.float64(0.0005395388550913152)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(3.588070487243026e-05), 'penalty_rearrangement': np.float64(4.223728374085793e-05)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(6.70313707903818e-05), 'penalty_rearrangement': np.float64(0.00015339192314720674)}}"
164,"{'conv3': 0.2, 'fc1': 0.2}",True,0.7245999574661255,0.09999999403953552,0.07159852236509323,0.03126442804932594,0.5032536387443542,0.576080322265625,"{'variance_predicted': {'penalty_isotone': np.float64(0.0004448380584567772), 'penalty_rearrangement': np.float64(0.0007121993207840079)}, 'variance_max': {'penalty_isotone': np.float64(4.5007192712196134e-05), 'penalty_rearrangement': np.float64(4.6229474080162016e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.000181005717702785), 'penalty_rearrangement': np.float64(0.0002640025812081187)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(4.1869266291707755e-05), 'penalty_rearrangement': np.float64(7.111822293340427e-05)}}"
165,"{'conv3': 0.2, 'fc1': 0.2}",False,0.7272999882698059,0.09999999403953552,0.06346327811479568,0.028932170942425728,0.48951345682144165,0.5493265986442566,"{'variance_predicted': {'penalty_isotone': np.float64(0.00020633241301607242), 'penalty_rearrangement': np.float64(0.0002741401147712903)}, 'variance_max': {'penalty_isotone': np.float64(8.833046239190882e-05), 'penalty_rearrangement': np.float64(0.0003235275561060106)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.00011521052007273488), 'penalty_rearrangement': np.float64(0.0002215409427645089)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(3.833716705003874e-05), 'penalty_rearrangement': np.float64(8.834216755008768e-05)}}"
166,"{'conv3': 0.3, 'fc1': 0.3}",True,0.7195000052452087,0.09999999403953552,0.08975646644830704,0.035959988832473755,0.5073256492614746,0.6198170781135559,"{'variance_predicted': {'penalty_isotone': np.float64(0.004241725105252547), 'penalty_rearrangement': np.float64(0.004802830700651254)}, 'variance_max': {'penalty_isotone': np.float64(1.0767657457092291e-05), 'penalty_rearrangement': np.float64(6.444914507149508e-06)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0012892705666263421), 'penalty_rearrangement': np.float64(0.004236049991539406)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0011564697414343664), 'penalty_rearrangement': np.float64(0.0019654050321234926)}}"
167,"{'conv3': 0.3, 'fc1': 0.3}",False,0.7247999906539917,0.09999999403953552,0.08274979889392853,0.034259263426065445,0.5042850375175476,0.5969359874725342,"{'variance_predicted': {'penalty_isotone': np.float64(0.001035070423918295), 'penalty_rearrangement': np.float64(0.002363210311897937)}, 'variance_max': {'penalty_isotone': np.float64(4.6691012406774735e-05), 'penalty_rearrangement': np.float64(5.383952353693542e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0003106273665409339), 'penalty_rearrangement': np.float64(0.00036774343945325056)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(2.705930022052228e-05), 'penalty_rearrangement': np.float64(2.6804080479938468e-05)}}"
168,"{'conv3': 0.4, 'fc1': 0.4}",True,0.7001999616622925,0.09999999403953552,0.0984949916601181,0.03762611001729965,0.49035361409187317,0.6356238126754761,"{'variance_predicted': {'penalty_isotone': np.float64(0.008651723066778645), 'penalty_rearrangement': np.float64(0.015344739989439946)}, 'variance_max': {'penalty_isotone': np.float64(8.792088000010632e-07), 'penalty_rearrangement': np.float64(8.792088000010657e-07)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007988463592933865), 'penalty_rearrangement': np.float64(0.013786754083774331)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.03874816867185467), 'penalty_rearrangement': np.float64(0.06469401784511633)}}"
169,"{'conv3': 0.4, 'fc1': 0.4}",False,0.7263999581336975,0.09999999403953552,0.09579341113567352,0.03714946657419205,0.5014933347702026,0.6253612637519836,"{'variance_predicted': {'penalty_isotone': np.float64(0.008081589716133228), 'penalty_rearrangement': np.float64(0.010495694990778785)}, 'variance_max': {'penalty_isotone': np.float64(7.131074984182441e-06), 'penalty_rearrangement': np.float64(9.555439151614095e-06)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.003691841314316853), 'penalty_rearrangement': np.float64(0.004074458070322177)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.008257028674101503), 'penalty_rearrangement': np.float64(0.009998688484567992)}}"
170,"{'conv3': 0.5, 'fc1': 0.5}",True,0.670199990272522,0.09999999403953552,0.09991395473480225,0.03713277354836464,0.45869648456573486,0.6264570951461792,"{'variance_predicted': {'penalty_isotone': np.float64(0.006945386519583282), 'penalty_rearrangement': np.float64(0.007676422964664507)}, 'variance_max': {'penalty_isotone': np.float64(5.510136666109446e-05), 'penalty_rearrangement': np.float64(5.45138001740809e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.006927733674976672), 'penalty_rearrangement': np.float64(0.007070954940649197)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08527736852550487), 'penalty_rearrangement': np.float64(0.20649354082188226)}}"
171,"{'conv3': 0.5, 'fc1': 0.5}",False,0.7129999995231628,0.09999999403953552,0.09977877885103226,0.038238346576690674,0.47504734992980957,0.6318187117576599,"{'variance_predicted': {'penalty_isotone': np.float64(0.008634945221610504), 'penalty_rearrangement': np.float64(0.00979206447630783)}, 'variance_max': {'penalty_isotone': np.float64(8.65783607325397e-05), 'penalty_rearrangement': np.float64(0.00016985693637078638)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007339387113672243), 'penalty_rearrangement': np.float64(0.008526740905546271)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0603107950253927), 'penalty_rearrangement': np.float64(0.09292304987272992)}}"
172,"{'conv3': 0.6, 'fc1': 0.6}",True,0.6132999658584595,0.09999999403953552,0.09649971127510071,0.034691743552684784,0.4208206534385681,0.5976018309593201,"{'variance_predicted': {'penalty_isotone': np.float64(0.005411068069201367), 'penalty_rearrangement': np.float64(0.006563721254540878)}, 'variance_max': {'penalty_isotone': np.float64(4.446429091064682e-05), 'penalty_rearrangement': np.float64(4.380223070572914e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.005075939064047742), 'penalty_rearrangement': np.float64(0.014478219203791486)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08044595590810417), 'penalty_rearrangement': np.float64(0.1780154828445956)}}"
173,"{'conv3': 0.6, 'fc1': 0.6}",False,0.6973999738693237,0.09999999403953552,0.09774890542030334,0.03792223706841469,0.4393822252750397,0.61575847864151,"{'variance_predicted': {'penalty_isotone': np.float64(0.006901467983359301), 'penalty_rearrangement': np.float64(0.008036211348994847)}, 'variance_max': {'penalty_isotone': np.float64(1.2700921367598538e-05), 'penalty_rearrangement': np.float64(1.2700921367598516e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0068463155672858125), 'penalty_rearrangement': np.float64(0.007805683184361921)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.10410919295707492), 'penalty_rearrangement': np.float64(0.35595581173439317)}}"
174,"{'conv3': 0.7, 'fc1': 0.7}",True,0.5302000045776367,0.09999999403953552,0.09248128533363342,0.030184771865606308,0.3853829801082611,0.5586260557174683,"{'variance_predicted': {'penalty_isotone': np.float64(0.0026263665699232334), 'penalty_rearrangement': np.float64(0.003627696425822893)}, 'variance_max': {'penalty_isotone': np.float64(0.00020778471379086642), 'penalty_rearrangement': np.float64(0.0003119153433120196)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0026479495109471255), 'penalty_rearrangement': np.float64(0.003463813932047548)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.054256705053535165), 'penalty_rearrangement': np.float64(0.14770575077512133)}}"
175,"{'conv3': 0.7, 'fc1': 0.7}",False,0.666700005531311,0.09999998658895493,0.08949647098779678,0.03682398051023483,0.3937212824821472,0.5757066011428833,"{'variance_predicted': {'penalty_isotone': np.float64(0.004077179542565113), 'penalty_rearrangement': np.float64(0.0045331510511232315)}, 'variance_max': {'penalty_isotone': np.float64(0.00027107499949072104), 'penalty_rearrangement': np.float64(0.0007128940102498469)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.003857109515100967), 'penalty_rearrangement': np.float64(0.003742982514316092)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08722299768608238), 'penalty_rearrangement': np.float64(0.24629647618864994)}}"
176,"{'conv3': 0.8, 'fc1': 0.8}",True,0.39329999685287476,0.09999999403953552,0.08958489447832108,0.02425423264503479,0.35851216316223145,0.515518069267273,"{'variance_predicted': {'penalty_isotone': np.float64(0.0022345373905824427), 'penalty_rearrangement': np.float64(0.0031969357383634027)}, 'variance_max': {'penalty_isotone': np.float64(0.001969793295855524), 'penalty_rearrangement': np.float64(0.006670573766573213)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.002102096404998359), 'penalty_rearrangement': np.float64(0.0026131693518102466)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.04005649470302516), 'penalty_rearrangement': np.float64(0.1015014495852973)}}"
177,"{'conv3': 0.8, 'fc1': 0.8}",False,0.5791000127792358,0.09999999403953552,0.08228862285614014,0.03651934862136841,0.35872718691825867,0.5178977251052856,"{'variance_predicted': {'penalty_isotone': np.float64(0.002574289744989285), 'penalty_rearrangement': np.float64(0.004911086202812713)}, 'variance_max': {'penalty_isotone': np.float64(0.00011690198171120478), 'penalty_rearrangement': np.float64(0.00012385601441283132)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0018896399380265777), 'penalty_rearrangement': np.float64(0.002136745570913478)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07079337445027578), 'penalty_rearrangement': np.float64(0.2053039912850476)}}"
178,"{'conv3': 0.9, 'fc1': 0.9}",True,0.23510000109672546,0.09999999403953552,0.08660860359668732,0.028798125684261322,0.3409164547920227,0.4760447144508362,"{'variance_predicted': {'penalty_isotone': np.float64(0.0014113011811103069), 'penalty_rearrangement': np.float64(0.013837212208631322)}, 'variance_max': {'penalty_isotone': np.float64(0.006322077738443159), 'penalty_rearrangement': np.float64(0.01221179844240787)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0009740235927741248), 'penalty_rearrangement': np.float64(0.0016036848625600036)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.018640948706574425), 'penalty_rearrangement': np.float64(0.0780196108421526)}}"
